race	age	gender	deaths	icdcode	rate100k
white	63	M	722	G00-G98	36.09982
white	63	M	16630	I00-I99	831.495843
white	63	M	2692	J00-J98	134.599327
white	63	M	1853	K00-K92	92.649537
white	63	M	159	M00-M99	7.94996
white	63	M	1403	N00-N98	70.149649
white	63	M	45	Q00-Q99	2.249989
white	63	M	1858	V01-Y89	92.899536
white	64	F	1392	A00-B99	58.684159
white	64	F	11765	C00-D48	495.990759
white	64	F	293	D50-D89	12.352341
white	64	F	2680	E00-E88	112.98387
white	64	F	219	F01-F99	9.232637
white	64	F	774	G00-G98	32.630416
white	64	F	11577	I00-I99	488.065025
white	64	F	2091	J00-J98	88.152714
white	64	F	1172	K00-K92	49.409364
white	64	F	285	M00-M99	12.015076
white	64	F	1427	N00-N98	60.159695
white	64	F	42	Q00-Q99	1.770643
white	64	F	726	V01-Y89	30.606825
white	64	M	2014	A00-B99	107.399185
white	64	M	14702	C00-D48	784.003387
white	64	M	193	D50-D89	10.291978
white	64	M	2642	E00-E88	140.888107
white	64	M	578	F01-F99	30.822606
white	64	M	741	G00-G98	39.514795
white	64	M	17085	I00-I99	911.07998
white	64	M	2718	J00-J98	144.940906
white	64	M	1830	K00-K92	97.587145
white	64	M	175	M00-M99	9.332104
white	64	M	1427	N00-N98	76.096642
white	64	M	41	Q00-Q99	2.186379
white	64	M	1715	V01-Y89	91.454619
white	65	F	1333	A00-B99	59.17404
white	65	F	11777	C00-D48	522.800206
white	65	F	288	D50-D89	12.784789
white	65	F	2760	E00-E88	122.520894
white	65	F	257	F01-F99	11.408648
white	65	F	795	G00-G98	35.291344
white	65	F	12133	I00-I99	538.603626
white	65	F	2119	J00-J98	94.06586
white	65	F	1117	K00-K92	49.585449
white	65	F	262	M00-M99	11.630607
white	65	F	1503	N00-N98	66.720617
white	65	F	37	Q00-Q99	1.64249
white	65	F	729	V01-Y89	32.361497
white	65	M	1892	A00-B99	107.464708
white	65	M	14718	C00-D48	835.975458
white	65	M	184	D50-D89	10.451113
white	65	M	2608	E00-E88	148.13317
white	65	M	591	F01-F99	33.568521
white	65	M	755	G00-G98	42.883644
white	65	M	16780	I00-I99	953.096085
white	65	M	2804	J00-J98	159.265877
white	65	M	1671	K00-K92	94.912012
white	65	M	151	M00-M99	8.576729
white	65	M	1435	N00-N98	81.507323
white	65	M	29	Q00-Q99	1.647186
white	65	M	1620	V01-Y89	92.015236
white	66	F	1382	A00-B99	64.936987
white	66	F	11805	C00-D48	554.689677
white	66	F	260	D50-D89	12.216799
white	66	F	2721	E00-E88	127.853504
white	66	F	298	F01-F99	14.002332
white	66	F	772	G00-G98	36.274496
white	66	F	12271	I00-I99	576.58594
white	66	F	2319	J00-J98	108.964452
white	66	F	1099	K00-K92	51.639471
white	66	F	285	M00-M99	13.391492
white	66	F	1553	N00-N98	72.971882
white	66	F	42	Q00-Q99	1.973483
white	66	F	649	V01-Y89	30.495011
white	66	M	1791	A00-B99	109.272081
white	66	M	14784	C00-D48	901.998013
white	66	M	193	D50-D89	11.775272
white	66	M	2695	E00-E88	164.426721
white	66	M	597	F01-F99	36.424027
white	66	M	763	G00-G98	46.551981
white	66	M	16517	I00-I99	1007.731412
white	66	M	2985	J00-J98	182.120135
white	66	M	1591	K00-K92	97.069727
white	66	M	170	M00-M99	10.372001
white	66	M	1479	N00-N98	90.236408
white	66	M	1	P00-P96	0.061012
white	66	M	39	Q00-Q99	2.379459
white	66	M	1481	V01-Y89	90.358432
white	67	F	1402	A00-B99	69.373006
white	67	F	12028	C00-D48	595.162989
white	67	F	281	D50-D89	13.90429
white	67	F	2899	E00-E88	143.44675
white	67	F	336	F01-F99	16.62577
white	67	F	823	G00-G98	40.723241
white	67	F	12543	I00-I99	620.645941
white	67	F	2353	J00-J98	116.429873
white	67	F	1052	K00-K92	52.054495
white	67	F	244	M00-M99	12.073476
white	67	F	1659	N00-N98	82.089741
white	67	F	43	Q00-Q99	2.127703
white	67	F	673	V01-Y89	33.301022
white	67	M	1718	A00-B99	111.798372
white	67	M	14738	C00-D48	959.071254
white	67	M	207	D50-D89	13.470467
white	67	M	2765	E00-E88	179.931606
white	67	M	593	F01-F99	38.58931
white	67	M	788	G00-G98	51.278881
white	67	M	16448	I00-I99	1070.349028
white	67	M	3091	J00-J98	201.145966
white	67	M	1457	K00-K92	94.81387
white	67	M	181	M00-M99	11.778525
white	67	M	1491	N00-N98	97.026411
white	67	M	1	P00-P96	0.065075
white	67	M	31	Q00-Q99	2.017316
white	67	M	1466	V01-Y89	95.399543
white	68	F	1399	A00-B99	73.643284
white	68	F	11945	C00-D48	628.784154
white	68	F	256	D50-D89	13.475826
white	68	F	2899	E00-E88	152.603203
white	68	F	329	F01-F99	17.318542
white	68	F	902	G00-G98	47.481231
white	68	F	13019	I00-I99	685.319456
white	68	F	2467	J00-J98	129.862747
white	68	F	1174	K00-K92	61.799297
white	68	F	285	M00-M99	15.002385
white	68	F	1645	N00-N98	86.592711
white	68	F	30	Q00-Q99	1.579198
white	68	F	638	V01-Y89	33.584286
white	68	M	1608	A00-B99	112.70188
white	68	M	14664	C00-D48	1027.773865
white	68	M	195	D50-D89	13.667206
white	68	M	2584	E00-E88	181.107997
white	68	M	624	F01-F99	43.735058
white	68	M	779	G00-G98	54.598734
white	68	M	16693	I00-I99	1169.982891
white	68	M	3238	J00-J98	226.945702
white	68	M	1442	K00-K92	101.067234
white	68	M	159	M00-M99	11.144029
white	68	M	1546	N00-N98	108.35641
white	68	M	22	Q00-Q99	1.541941
white	68	M	1374	V01-Y89	96.301234
white	69	F	1455	A00-B99	79.999824
white	69	F	12415	C00-D48	682.610183
white	69	F	276	D50-D89	15.175224
white	69	F	3118	E00-E88	171.436049
white	69	F	416	F01-F99	22.872802
white	69	F	928	G00-G98	51.023943
white	69	F	13947	I00-I99	766.843674
white	69	F	2538	J00-J98	139.546085
white	69	F	1140	K00-K92	62.680275
white	69	F	280	M00-M99	15.395155
white	69	F	1641	N00-N98	90.226606
white	69	F	32	Q00-Q99	1.759446
white	69	F	633	V01-Y89	34.804047
white	69	M	1583	A00-B99	117.969172
white	69	M	14897	C00-D48	1110.162191
white	69	M	187	D50-D89	13.935714
white	69	M	2760	E00-E88	205.682194
white	69	M	593	F01-F99	44.191863
white	69	M	879	G00-G98	65.505307
white	69	M	16908	I00-I99	1260.027007
white	69	M	3311	J00-J98	246.74411
white	69	M	1362	K00-K92	101.499691
white	69	M	178	M00-M99	13.265011
white	69	M	1649	N00-N98	122.887659
white	69	M	26	Q00-Q99	1.937586
white	69	M	1260	V01-Y89	93.898393
white	70	F	1473	A00-B99	84.980295
white	70	F	12284	C00-D48	708.688355
white	70	F	250	D50-D89	14.422996
white	70	F	3110	E00-E88	179.422076
white	70	F	517	F01-F99	29.826757
white	70	F	988	G00-G98	56.999682
white	70	F	14321	I00-I99	826.206931
white	70	F	2805	J00-J98	161.826021
white	70	F	1165	K00-K92	67.211164
white	70	F	269	M00-M99	15.519144
white	70	F	1851	N00-N98	106.787866
white	70	F	21	Q00-Q99	1.211532
white	70	F	663	V01-Y89	38.249787
white	70	M	1571	A00-B99	125.260028
white	70	M	15237	C00-D48	1214.886728
white	70	M	163	D50-D89	12.996426
white	70	M	2656	E00-E88	211.769978
white	70	M	688	F01-F99	54.856079
white	70	M	951	G00-G98	75.825771
white	70	M	16957	I00-I99	1352.026924
white	70	M	3449	J00-J98	274.997987
white	70	M	1262	K00-K92	100.622632
white	70	M	153	M00-M99	12.199099
white	70	M	1665	N00-N98	132.754899
white	70	M	30	Q00-Q99	2.39198
white	70	M	1219	V01-Y89	97.194128
white	71	F	1410	A00-B99	84.815346
white	71	F	12425	C00-D48	747.397643
white	71	F	273	D50-D89	16.421695
white	71	F	3341	E00-E88	200.970263
white	71	F	590	F01-F99	35.490109
white	71	F	1083	G00-G98	65.145404
white	71	F	15073	I00-I99	906.682066
white	71	F	2849	J00-J98	171.375121
white	71	F	1114	K00-K92	67.010139
white	71	F	259	M00-M99	15.579556
white	71	F	1880	N00-N98	113.087128
white	71	F	24	Q00-Q99	1.443665
white	71	F	660	V01-Y89	39.7008
white	71	M	1523	A00-B99	128.386045
white	71	M	14800	C00-D48	1247.612256
white	71	M	174	D50-D89	14.667874
white	71	M	2767	E00-E88	233.252913
white	71	M	753	F01-F99	63.476488
white	71	M	977	G00-G98	82.359268
white	71	M	17269	I00-I99	1455.744327
white	71	M	3659	J00-J98	308.446841
white	71	M	1336	K00-K92	112.622296
white	71	M	186	M00-M99	15.679451
white	71	M	1680	N00-N98	141.620851
white	71	M	21	Q00-Q99	1.770261
white	71	M	1171	V01-Y89	98.713105
white	72	F	1554	A00-B99	98.474969
white	72	F	12253	C00-D48	776.456751
white	72	F	270	D50-D89	17.109551
white	72	F	3324	E00-E88	210.637578
white	72	F	678	F01-F99	42.963982
white	72	F	1169	G00-G98	74.078017
white	72	F	15953	I00-I99	1010.920963
white	72	F	2965	J00-J98	187.888213
white	72	F	1259	K00-K92	79.781201
white	72	F	265	M00-M99	16.792707
white	72	F	1988	N00-N98	125.976987
white	72	F	31	Q00-Q99	1.96443
white	72	F	645	V01-Y89	40.872815
white	72	M	1571	A00-B99	142.671619
white	72	M	14765	C00-D48	1340.895262
white	72	M	156	D50-D89	14.167265
white	72	M	2687	E00-E88	244.02205
white	72	M	848	F01-F99	77.011797
white	72	M	1068	G00-G98	96.991273
white	72	M	17574	I00-I99	1595.99684
white	72	M	3744	J00-J98	340.014349
white	72	M	1269	K00-K92	115.245248
white	72	M	180	M00-M99	16.346844
white	72	M	1705	N00-N98	154.840936
white	72	M	3	P00-P96	0.272447
white	72	M	21	Q00-Q99	1.907132
white	72	M	1168	V01-Y89	106.072852
white	73	F	1549	A00-B99	102.539117
white	73	F	12393	C00-D48	820.379137
white	73	F	239	D50-D89	15.821078
white	73	F	3444	E00-E88	227.982389
white	73	F	764	F01-F99	50.57449
white	73	F	1200	G00-G98	79.436372
white	73	F	16419	I00-I99	1086.888166
white	73	F	3017	J00-J98	199.71628
white	73	F	1166	K00-K92	77.185675
white	73	F	261	M00-M99	17.277411
white	73	F	2085	N00-N98	138.020697
white	73	F	26	Q00-Q99	1.721121
white	73	F	689	V01-Y89	45.609717
white	73	M	1471	A00-B99	142.945156
white	73	M	14636	C00-D48	1422.260574
white	73	M	169	D50-D89	16.422659
white	73	M	2750	E00-E88	267.232617
white	73	M	876	F01-F99	85.125735
white	73	M	1051	G00-G98	102.131447
white	73	M	17559	I00-I99	1706.304552
white	73	M	3892	J00-J98	378.207034
white	73	M	1243	K00-K92	120.789143
white	73	M	166	M00-M99	16.131133
white	73	M	1776	N00-N98	172.583683
white	73	M	26	Q00-Q99	2.526563
white	73	M	1041	V01-Y89	101.159692
white	74	F	1598	A00-B99	110.797639
white	74	F	12438	C00-D48	862.391135
white	74	F	269	D50-D89	18.651167
white	74	F	3602	E00-E88	249.745367
white	74	F	895	F01-F99	62.054998
white	74	F	1397	G00-G98	96.861265
white	74	F	17403	I00-I99	1206.64037
white	74	F	3127	J00-J98	216.81115
white	74	F	1288	K00-K92	89.303729
white	74	F	263	M00-M99	18.235156
white	74	F	2115	N00-N98	146.643934
white	74	F	33	Q00-Q99	2.288061
white	74	F	756	V01-Y89	52.417406
white	74	M	1414	A00-B99	146.744128
white	74	M	14588	C00-D48	1513.934465
white	74	M	204	D50-D89	21.171006
white	74	M	2745	E00-E88	284.874562
white	74	M	901	F01-F99	93.505275
white	74	M	1155	G00-G98	119.865253
white	74	M	17626	I00-I99	1829.216403
white	74	M	3996	J00-J98	414.702641
white	74	M	1239	K00-K92	128.582726
white	74	M	156	M00-M99	16.189593
white	74	M	1677	N00-N98	174.03812
white	74	M	19	Q00-Q99	1.971809
white	74	M	1112	V01-Y89	115.402737
white	75	F	1639	A00-B99	120.266038
white	75	F	12231	C00-D48	897.482558
white	75	F	246	D50-D89	18.050912
white	75	F	3617	E00-E88	265.407114
white	75	F	1060	F01-F99	77.780354
white	75	F	1557	G00-G98	114.249067
white	75	F	18655	I00-I99	1368.860855
white	75	F	3244	J00-J98	238.037235
white	75	F	1259	K00-K92	92.382515
white	75	F	303	M00-M99	22.233441
white	75	F	2114	N00-N98	155.120442
white	75	F	25	Q00-Q99	1.834442
white	75	F	711	V01-Y89	52.171539
white	75	M	1568	A00-B99	177.158326
white	75	M	14309	C00-D48	1616.68271
white	75	M	172	D50-D89	19.433184
white	75	M	2673	E00-E88	302.005233
white	75	M	994	F01-F99	112.305725
white	75	M	1307	G00-G98	147.6696
white	75	M	17820	I00-I99	2013.368223
white	75	M	4108	J00-J98	464.136737
white	75	M	1144	K00-K92	129.253269
white	75	M	181	M00-M99	20.450036
white	75	M	1773	N00-N98	200.31997
white	75	M	28	Q00-Q99	3.163542
white	75	M	1121	V01-Y89	126.654645
white	76	F	1626	A00-B99	124.901964
white	76	F	12490	C00-D48	959.425297
white	76	F	254	D50-D89	19.511131
white	76	F	3593	E00-E88	275.998006
white	76	F	1242	F01-F99	95.404821
white	76	F	1691	G00-G98	129.89497
white	76	F	19245	I00-I99	1478.313839
white	76	F	3481	J00-J98	267.394673
white	76	F	1278	K00-K92	98.170179
white	76	F	283	M00-M99	21.73878
white	76	F	2217	N00-N98	170.299911
white	76	F	23	Q00-Q99	1.766756
white	76	F	719	V01-Y89	55.230327
white	76	M	1409	A00-B99	169.744925
white	76	M	14037	C00-D48	1691.064237
white	76	M	162	D50-D89	19.51645
white	76	M	2684	E00-E88	323.346613
white	76	M	1128	F01-F99	135.892317
white	76	M	1395	G00-G98	168.058318
white	76	M	18047	I00-I99	2174.156606
white	76	M	4105	J00-J98	494.537201
white	76	M	1169	K00-K92	140.831666
white	76	M	192	M00-M99	23.130607
white	76	M	1816	N00-N98	218.776993
white	76	M	31	Q00-Q99	3.734629
white	76	M	1084	V01-Y89	130.591553
white	77	F	1691	A00-B99	137.385404
white	77	F	12348	C00-D48	1003.214055
white	77	F	260	D50-D89	21.123717
white	77	F	3685	E00-E88	299.388062
white	77	F	1451	F01-F99	117.886588
white	77	F	1910	G00-G98	155.178073
white	77	F	20081	I00-I99	1631.482137
white	77	F	3507	J00-J98	284.926441
white	77	F	1403	K00-K92	113.986825
white	77	F	290	M00-M99	23.561069
white	77	F	2343	N00-N98	190.357186
white	77	F	28	Q00-Q99	2.274862
white	77	F	729	V01-Y89	59.227652
white	77	M	1421	A00-B99	187.21608
white	77	M	13685	C00-D48	1802.992295
white	77	M	159	D50-D89	20.948175
white	77	M	2565	E00-E88	337.93754
white	77	M	1173	F01-F99	154.542197
white	77	M	1452	G00-G98	191.300315
white	77	M	17966	I00-I99	2367.012026
white	77	M	4256	J00-J98	560.725993
white	77	M	1110	K00-K92	146.241976
white	77	M	169	M00-M99	22.26567
white	77	M	1811	N00-N98	238.598396
white	77	M	29	Q00-Q99	3.820736
white	77	M	1003	V01-Y89	132.144777
white	78	F	1721	A00-B99	148.280004
white	78	F	12047	C00-D48	1037.960026
white	78	F	259	D50-D89	22.315236
white	78	F	3860	E00-E88	332.574558
white	78	F	1659	F01-F99	142.938133
white	78	F	2047	G00-G98	176.367907
white	78	F	20911	I00-I99	1801.67528
white	78	F	3587	J00-J98	309.053093
white	78	F	1346	K00-K92	115.970299
white	78	F	270	M00-M99	23.262987
white	78	F	2473	N00-N98	213.071731
white	78	F	24	Q00-Q99	2.067821
white	78	F	724	V01-Y89	62.379269
white	78	M	1543	A00-B99	221.786539
white	78	M	13073	C00-D48	1879.076747
white	78	M	166	D50-D89	23.860379
white	78	M	2611	E00-E88	375.297895
white	78	M	1285	F01-F99	184.702335
white	78	M	1503	G00-G98	216.03705
white	78	M	17652	I00-I99	2537.249502
white	78	M	4197	J00-J98	603.265135
white	78	M	1117	K00-K92	160.554481
white	78	M	201	M00-M99	28.891182
white	78	M	1838	N00-N98	264.18902
white	78	M	23	Q00-Q99	3.305956
white	78	M	995	V01-Y89	143.018539
white	79	F	1793	A00-B99	164.896004
white	79	F	11676	C00-D48	1073.801308
white	79	F	263	D50-D89	24.1872
white	79	F	3828	E00-E88	352.047911
white	79	F	1791	F01-F99	164.712071
white	79	F	2275	G00-G98	209.223876
white	79	F	21658	I00-I99	1991.811299
white	79	F	3781	J00-J98	347.725484
white	79	F	1418	K00-K92	130.408552
white	79	F	280	M00-M99	25.750631
white	79	F	2393	N00-N98	220.075928
white	79	F	25	Q00-Q99	2.299163
white	79	F	742	V01-Y89	68.239172
white	79	M	1354	A00-B99	214.601118
white	79	M	12469	C00-D48	1976.263912
white	79	M	163	D50-D89	25.834551
white	79	M	2459	E00-E88	389.737185
white	79	M	1334	F01-F99	211.431234
white	79	M	1599	G00-G98	253.432191
white	79	M	17449	I00-I99	2765.564921
white	79	M	4200	J00-J98	665.67555
white	79	M	1136	K00-K92	180.049387
white	79	M	155	M00-M99	24.566598
white	79	M	1853	N00-N98	293.689713
white	79	M	1	P00-P96	0.158494
white	79	M	15	Q00-Q99	2.377413
white	79	M	973	V01-Y89	154.214836
white	80	F	1754	A00-B99	173.304746
white	80	F	11554	C00-D48	1141.598079
white	80	F	261	D50-D89	25.78822
white	80	F	3829	E00-E88	378.326038
white	80	F	2138	F01-F99	211.246035
white	80	F	2411	G00-G98	238.219921
white	80	F	22141	I00-I99	2187.651296
white	80	F	3919	J00-J98	387.218528
white	80	F	1388	K00-K92	137.141954
white	80	F	284	M00-M99	28.060746
white	80	F	2493	N00-N98	246.321967
white	80	F	1	P00-P96	0.098805
white	80	F	30	Q00-Q99	2.964163
white	80	F	718	V01-Y89	70.942308
white	80	M	1356	A00-B99	238.73954
white	80	M	12339	C00-D48	2172.424175
white	80	M	155	D50-D89	27.289549
white	80	M	2418	E00-E88	425.716967
white	80	M	1474	F01-F99	259.514809
white	80	M	1621	G00-G98	285.395866
white	80	M	17165	I00-I99	3022.097492
white	80	M	4136	J00-J98	728.190809
white	80	M	1056	K00-K92	185.921057
white	80	M	156	M00-M99	27.465611
white	80	M	1818	N00-N98	320.080002
white	80	M	17	Q00-Q99	2.993047
white	80	M	922	V01-Y89	162.328802
white	81	F	1728	A00-B99	183.917833
white	81	F	10858	C00-D48	1155.659624
white	81	F	246	D50-D89	26.182747
white	81	F	3729	E00-E88	396.892129
white	81	F	2389	F01-F99	254.270661
white	81	F	2580	G00-G98	274.599542
white	81	F	23024	I00-I99	2450.534831
white	81	F	3846	J00-J98	409.344899
white	81	F	1460	K00-K92	155.393539
white	81	F	305	M00-M99	32.462349
white	81	F	2556	N00-N98	272.045128
white	81	F	23	Q00-Q99	2.44798
white	81	F	698	V01-Y89	74.290884
white	81	M	1262	A00-B99	248.351376
white	81	M	11391	C00-D48	2241.656515
white	81	M	171	D50-D89	33.651415
white	81	M	2170	E00-E88	427.03842
white	81	M	1528	F01-F99	300.698021
white	81	M	1566	G00-G98	308.176113
white	81	M	16457	I00-I99	3238.604273
white	81	M	3908	J00-J98	769.062739
white	81	M	973	K00-K92	191.478517
white	81	M	162	M00-M99	31.880288
white	81	M	1734	N00-N98	341.237152
white	81	M	19	Q00-Q99	3.739046
white	81	M	843	V01-Y89	165.89557
white	82	F	1796	A00-B99	208.274143
white	82	F	10619	C00-D48	1231.438263
white	82	F	262	D50-D89	30.382976
white	82	F	3678	E00-E88	426.521323
white	82	F	2550	F01-F99	295.712173
white	82	F	2766	G00-G98	320.760734
white	82	F	23310	I00-I99	2703.157162
white	82	F	3961	J00-J98	459.339576
white	82	F	1463	K00-K92	169.657612
white	82	F	287	M00-M99	33.282115
white	82	F	2513	N00-N98	291.421448
white	82	F	19	Q00-Q99	2.203346
white	82	F	738	V01-Y89	85.582582
white	82	M	1275	A00-B99	283.78613
white	82	M	10531	C00-D48	2343.962144
white	82	M	164	D50-D89	36.502687
white	82	M	2163	E00-E88	481.434823
white	82	M	1558	F01-F99	346.775522
white	82	M	1734	G00-G98	385.949137
white	82	M	15970	I00-I99	3554.560387
white	82	M	3958	J00-J98	880.961178
white	82	M	977	K00-K92	217.458078
white	82	M	149	M00-M99	33.164026
white	82	M	1685	N00-N98	375.042846
white	82	M	27	Q00-Q99	6.009589
white	82	M	717	V01-Y89	159.587965
white	83	F	1781	A00-B99	225.289898
white	83	F	9964	C00-D48	1260.409064
white	83	F	223	D50-D89	28.208673
white	83	F	3665	E00-E88	463.608914
white	83	F	2758	F01-F99	348.876776
white	83	F	2872	G00-G98	363.297354
white	83	F	23616	I00-I99	2987.336456
white	83	F	3990	J00-J98	504.720209
white	83	F	1397	K00-K92	176.715321
white	83	F	293	M00-M99	37.063414
white	83	F	2500	N00-N98	316.240733
white	83	F	22	Q00-Q99	2.782918
white	83	F	751	V01-Y89	94.998716
white	83	M	1180	A00-B99	297.017491
white	83	M	9641	C00-D48	2426.733588
white	83	M	127	D50-D89	31.967137
white	83	M	1964	E00-E88	494.357926
white	83	M	1691	F01-F99	425.641168
white	83	M	1597	G00-G98	401.980452
white	83	M	15365	I00-I99	3867.52013
white	83	M	3773	J00-J98	949.700843
white	83	M	899	K00-K92	226.287055
white	83	M	138	M00-M99	34.735944
white	83	M	1684	N00-N98	423.879199
white	83	M	1	P00-P96	0.25171
white	83	M	11	Q00-Q99	2.768807
white	83	M	718	V01-Y89	180.727592
white	84	F	1679	A00-B99	234.118889
white	84	F	9250	C00-D48	1289.815201
white	84	F	257	D50-D89	35.835947
white	84	F	3608	E00-E88	503.097648
white	84	F	3050	F01-F99	425.290418
white	84	F	2970	G00-G98	414.135259
white	84	F	23925	I00-I99	3336.089587
white	84	F	3903	J00-J98	544.232295
white	84	F	1355	K00-K92	188.940497
white	84	F	253	M00-M99	35.278189
white	84	F	2506	N00-N98	349.43534
white	84	F	22	Q00-Q99	3.067669
white	84	F	714	V01-Y89	99.55979
white	84	M	1104	A00-B99	319.919325
white	84	M	8784	C00-D48	2545.445062
white	84	M	119	D50-D89	34.484058
white	84	M	1861	E00-E88	539.284296
white	84	M	1672	F01-F99	484.515499
white	84	M	1570	G00-G98	454.957735
white	84	M	14432	I00-I99	4182.133781
white	84	M	3568	J00-J98	1033.942165
white	84	M	849	K00-K92	246.024915
white	84	M	133	M00-M99	38.541006
white	84	M	1641	N00-N98	475.532257
white	84	M	1	P00-P96	0.289782
white	84	M	18	Q00-Q99	5.216076
white	84	M	679	V01-Y89	196.761976
white	85	F	1706	A00-B99	7605.4
white	85	F	8752	C00-D48	7605.4
white	85	F	227	D50-D89	7605.4
white	85	F	3491	E00-E88	7605.4
white	85	F	3210	F01-F99	7605.4
white	85	F	3084	G00-G98	7605.4
white	85	F	23863	I00-I99	7605.4
white	85	F	3946	J00-J98	7605.4
white	85	F	1336	K00-K92	7605.4
white	85	F	268	M00-M99	7605.4
white	85	F	2537	N00-N98	7605.4
white	85	F	18	Q00-Q99	7605.4
white	85	F	698	V01-Y89	7605.4
white	85	M	1127	A00-B99	10068
white	85	M	8042	C00-D48	10068
white	85	M	142	D50-D89	10068
white	85	M	1653	E00-E88	10068
white	85	M	1603	F01-F99	10068
white	85	M	1551	G00-G98	10068
white	85	M	13486	I00-I99	10068
white	85	M	3430	J00-J98	10068
white	85	M	794	K00-K92	10068
white	85	M	130	M00-M99	10068
white	85	M	1519	N00-N98	10068
white	85	M	13	Q00-Q99	10068
white	85	M	627	V01-Y89	10068
white	86	F	1619	A00-B99	8514.8
white	86	F	8037	C00-D48	8514.8
white	86	F	248	D50-D89	8514.8
white	86	F	3323	E00-E88	8514.8
white	86	F	3429	F01-F99	8514.8
white	86	F	3311	G00-G98	8514.8
white	86	F	23733	I00-I99	8514.8
white	86	F	3793	J00-J98	8514.8
white	86	F	1377	K00-K92	8514.8
white	86	F	242	M00-M99	8514.8
white	86	F	2491	N00-N98	8514.8
white	86	F	17	Q00-Q99	8514.8
white	86	F	657	V01-Y89	8514.8
white	86	M	950	A00-B99	11144.4
white	86	M	7193	C00-D48	11144.4
white	86	M	114	D50-D89	11144.4
white	86	M	1503	E00-E88	11144.4
white	86	M	1552	F01-F99	11144.4
white	86	M	1522	G00-G98	11144.4
white	86	M	12568	I00-I99	11144.4
white	86	M	3237	J00-J98	11144.4
white	86	M	714	K00-K92	11144.4
white	86	M	115	M00-M99	11144.4
white	86	M	1434	N00-N98	11144.4
white	86	M	16	Q00-Q99	11144.4
white	86	M	568	V01-Y89	11144.4
white	87	F	1613	A00-B99	9539.5
white	87	F	7313	C00-D48	9539.5
white	87	F	221	D50-D89	9539.5
white	87	F	3158	E00-E88	9539.5
white	87	F	3484	F01-F99	9539.5
white	87	F	3174	G00-G98	9539.5
white	87	F	23414	I00-I99	9539.5
white	87	F	3766	J00-J98	9539.5
white	87	F	1314	K00-K92	9539.5
white	87	F	210	M00-M99	9539.5
white	87	F	2417	N00-N98	9539.5
white	87	F	21	Q00-Q99	9539.5
white	87	F	611	V01-Y89	9539.5
white	87	M	890	A00-B99	12357.1
white	87	M	6280	C00-D48	12357.1
white	87	M	103	D50-D89	12357.1
white	87	M	1329	E00-E88	12357.1
white	87	M	1544	F01-F99	12357.1
white	87	M	1368	G00-G98	12357.1
white	87	M	11458	I00-I99	12357.1
white	87	M	2913	J00-J98	12357.1
white	87	M	678	K00-K92	12357.1
white	87	M	98	M00-M99	12357.1
white	87	M	1380	N00-N98	12357.1
white	87	M	10	Q00-Q99	12357.1
